Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	stationaryDist[1]	stationaryDist[2]	tree_length
8280	-90.32383	-119.4094	29.08557	9.81215e-05	0.010826	0.0188032	0.00520584	0.0202606	0.00364148	0.0378751	0.0456095	0.0174164	0.00524667	0.0203456	0.00483286	0.0472546	0.0168448	0.0149926	0.128056	0.000121691	0.019273	0.0454647	0.005463	0.0176235	0.0202015	0.00471459	0.00759572	0.021467	0.00196678	0.0283788	0.00679861	0.0297412	0.1853182	1.814682	0.273015	0.530917	0.820755	1.21839	1.88353	3.6628	0.9387077	9.792249	0.000161885	0.0178612	0.0310223	0.00858881	0.0334267	0.00600786	0.0624879	0.0752484	0.0287343	0.00865618	0.033567	0.00797345	0.0779626	0.0277913	0.0247354	0.211271	0.00020077	0.0317973	0.0750095	0.00901308	0.029076	0.0333293	0.00777833	0.0125317	0.0354171	0.00324488	0.0468205	0.0112166	0.0490683	0.907341	0.0926591	0.6061189
8316	-95.97361	-125.4749	29.50127	0.00123984	0.00284061	0.00028653	0.000444162	0.0107592	0.0126186	0.0366525	0.0320099	0.00613483	0.00753932	0.00478166	0.0142047	0.0399852	0.0260234	0.0402503	0.15425	0.000512783	0.019867	0.101887	0.0167573	0.0113841	0.0310898	0.000935377	0.000871798	0.0114395	0.0116904	0.00491539	0.0229397	0.000226574	0.2822002	1.7178	0.181371	0.434912	0.771237	1.29662	2.29932	5.51357	1.234432	6.087168	0.00198522	0.00454833	0.000458788	0.000711184	0.0172274	0.0202046	0.0586873	0.0512537	0.00982299	0.0120718	0.00765631	0.0227444	0.0640236	0.0416683	0.0644482	0.246983	0.00082106	0.0318106	0.16314	0.0268315	0.0182281	0.0497805	0.00149771	0.00139591	0.0183167	0.0187185	0.00787043	0.0367306	0.000362787	0.8589	0.1411	0.6245381
8352	-89.55953	-119.7804	30.22083	0.00612376	0.0104719	0.00435759	0.00613315	0.00949669	0.00298107	0.0538169	0.0384898	0.0132094	0.0438801	0.0152054	0.0190087	0.021461	0.036643	0.0588671	0.0416494	0.00677895	0.00949542	0.0280591	0.0125451	0.000527211	0.0419609	0.0203876	0.0200599	0.00957508	0.0739262	0.0849775	7.9335e-05	0.00351996	0.2262315	1.773768	0.863454	0.930902	0.977909	1.02259	1.07423	1.15814	0.1061567	7.840501	0.00882784	0.015096	0.00628178	0.00884137	0.0136902	0.00429742	0.077581	0.0554858	0.0190423	0.0632564	0.0219197	0.0274025	0.0309375	0.0528235	0.0848611	0.0600406	0.00977234	0.0136883	0.0404492	0.0180846	0.000760012	0.0604897	0.0293902	0.0289178	0.0138032	0.10657	0.122501	0.000114367	0.00507428	0.886884	0.113116	0.6936873
8388	-93.92298	-124.2971	30.37409	0.000426226	0.0261308	0.000314954	0.00268243	0.0166295	0.000463629	0.0130855	0.0599327	0.0110635	0.00501868	0.0180166	0.0204602	0.0577363	0.0485882	0.00981436	0.0570938	0.000833423	0.0118324	0.00240772	0.0144688	0.00183659	0.0428239	0.0151412	0.00188098	0.00599543	0.0408585	0.0769183	0.0132048	0.00739705	0.333774	1.666226	0.402069	0.641234	0.870548	1.1487	1.55949	2.48713	0.6588102	4.992079	0.000731021	0.044817	0.000540177	0.00460063	0.0285213	0.000795171	0.0224429	0.102791	0.018975	0.00860754	0.0309002	0.0350913	0.0990235	0.0833336	0.0168326	0.0979216	0.0014294	0.0202938	0.00412948	0.0248154	0.00314994	0.0734472	0.0259687	0.00322607	0.0102828	0.0700764	0.131923	0.0226475	0.0126867	0.833113	0.166887	0.5830565
8424	-91.66558	-121.8394	30.17381	0.00221418	0.00772029	0.00153719	0.00413506	0.000555465	0.012594	0.0324398	0.00862242	0.0284587	0.0441238	0.00701614	0.0112468	0.00977611	0.0352695	0.0219202	0.0548277	0.00928097	0.00384144	0.0264838	0.00373998	0.00144628	0.0181758	0.00770109	0.0278211	0.0240988	0.0111859	0.0334282	0.0194989	0.0213504	0.3694203	1.63058	0.236661	0.495177	0.803102	1.24517	2.01948	4.22545	1.042033	4.413888	0.00451404	0.0157393	0.00313386	0.00843012	0.00113242	0.0256754	0.0661348	0.0175785	0.0580186	0.0899549	0.0143038	0.0229288	0.0199305	0.0719038	0.0446885	0.111777	0.0189211	0.00783152	0.0539924	0.00762467	0.00294852	0.037055	0.0157002	0.0567187	0.0491302	0.0228046	0.0681499	0.0397522	0.0435268	0.81529	0.18471	0.4905101
8460	-92.53336	-122.8163	30.28293	0.00333905	0.0165364	0.00834992	0.040643	0.000704906	0.00314828	0.0313456	0.0543838	0.0148568	0.0234965	0.0239549	0.00743488	0.0122148	0.0499021	0.0229686	0.0239821	0.014308	0.0172208	0.000642173	0.0256797	0.000501102	0.0420067	0.0164317	0.0121592	0.0464988	0.0437988	0.0200709	0.00888994	0.0248086	0.2842646	1.715735	0.521671	0.728071	0.905734	1.10408	1.37349	1.91692	0.4705146	6.035697	0.00547136	0.0270965	0.0136822	0.0665974	0.00115506	0.00515876	0.0513629	0.0891132	0.0243443	0.0385013	0.0392524	0.0121828	0.0200152	0.0817695	0.0376363	0.039297	0.0234451	0.028218	0.00105226	0.0420787	0.000821104	0.068832	0.0269249	0.019924	0.0761928	0.0717685	0.0328882	0.014567	0.0406513	0.857868	0.142132	0.6102782
8496	-90.31712	-119.9816	29.66447	0.0236578	0.00401863	0.00545874	0.0263273	0.0284019	0.0188983	0.0340872	0.0634908	0.0123014	0.0257896	0.11478	0.0743792	0.310369	0.0504281	0.0545632	0.239113	0.0536436	0.0267953	0.0985667	0.0145915	0.0265143	0.0467787	0.00121846	0.0612699	0.0221021	0.00464768	0.00225292	0.0763952	0.0618365	0.3786853	1.621315	0.448292	0.676185	0.885082	1.12984	1.47889	2.23069	0.580126	4.28143	0.014948	0.00253914	0.00344905	0.0166347	0.0179455	0.0119407	0.0215377	0.0401161	0.00777251	0.0162949	0.0725224	0.0469958	0.196104	0.0318625	0.0344753	0.151081	0.0338942	0.0169304	0.0622785	0.00921949	0.0167528	0.0295567	0.000769875	0.0387128	0.013965	0.0029366	0.00142348	0.0482696	0.0390708	0.810657	0.189343	1.582676
8532	-88.91316	-118.8122	29.89908	0.000496731	0.0107347	0.00206184	0.0165824	0.00519443	0.0215751	0.075826	0.0471371	0.00170186	0.0223445	0.0690023	0.00554548	0.0337797	0.0033268	0.0391646	0.189092	0.0510884	0.00868454	0.0390794	0.0299279	0.0434327	0.0435873	0.000437524	0.0749993	0.0387257	0.0108759	0.0216569	0.0108368	0.0758077	0.3276726	1.672327	0.323678	0.576874	0.84229	1.18724	1.73348	3.08949	0.8156263	5.103654	0.000500381	0.0108136	0.00207699	0.0167043	0.0052326	0.0217336	0.0763832	0.0474834	0.00171436	0.0225087	0.0695093	0.00558622	0.0340279	0.00335125	0.0394524	0.190481	0.0514638	0.00874836	0.0393665	0.0301478	0.0437519	0.0439076	0.000440739	0.0755504	0.0390103	0.0109558	0.0218161	0.0109165	0.0763647	0.836164	0.163836	0.9927055
8568	-88.3935	-120.5764	32.1829	0.00177122	0.00660138	0.000294218	0.00889338	0.00117439	0.00322075	0.00869455	0.0232738	0.000896974	0.0289771	0.00518821	0.00108361	0.0122067	0.0562046	0.0164872	0.114067	0.0148292	0.00517061	0.0154429	0.0134419	0.00711311	0.0141249	0.000691695	0.0264437	0.0169309	0.00387384	0.00833955	0.0130495	0.0491592	0.9669538	1.033046	0.366517	0.612926	0.858371	1.165	1.63152	2.72838	0.7257511	1.068351	0.00370824	0.0138207	0.000615975	0.0186192	0.0024587	0.00674296	0.0182029	0.048726	0.00187791	0.0606666	0.010862	0.00226864	0.025556	0.11767	0.0345177	0.23881	0.0310464	0.0108252	0.0323313	0.028142	0.014892	0.0295719	0.00144813	0.0553625	0.0354465	0.00811029	0.0174597	0.0273205	0.10292	0.516523	0.483477	0.4776456
8604	-95.07441	-126.3787	31.30431	0.00456436	0.00766443	0.00488583	0.010806	0.00387781	0.0373746	0.0227472	0.0697897	0.0281187	0.0571899	0.047341	0.0196943	0.0472633	0.0428846	0.0164036	0.0208644	0.0176607	0.0100728	0.00611082	0.00361664	0.0304452	0.027602	1.57199e-05	0.0122736	0.03889	0.0294521	0.00643436	0.00296444	0.0844693	0.7339472	1.266053	0.244174	0.502782	0.80693	1.23926	1.98894	4.09544	1.019437	1.724992	0.00641533	0.0107726	0.00686716	0.0151881	0.00545037	0.052531	0.0319718	0.0980912	0.0395216	0.0803818	0.066539	0.0276808	0.0664299	0.0602755	0.0230557	0.0293254	0.0248226	0.0141576	0.00858892	0.00508328	0.0427915	0.0387953	2.20947e-05	0.0172509	0.0546609	0.0413957	0.00904366	0.0041666	0.118724	0.633026	0.366974	0.7114773
8640	-89.12494	-119.899	30.77407	0.0175658	0.0116975	0.00422913	0.0510985	0.0279438	0.03025	0.0632062	0.0798534	0.0815528	0.00106091	0.0662467	0.0195331	0.0645498	0.0403869	0.15306	0.337317	0.049735	0.098546	0.0232156	0.00916533	0.0333891	0.128928	0.00102378	0.0343056	0.0791967	0.0506862	0.0792691	0.0826697	0.109103	0.6345469	1.365453	0.997569	0.998813	0.99963	1.00037	1.00119	1.00244	0.001760234	2.151855	0.00960518	0.00639634	0.00231253	0.0279412	0.01528	0.016541	0.0345618	0.0436647	0.044594	0.000580118	0.0362244	0.0106809	0.0352966	0.022084	0.083695	0.184449	0.0271956	0.0538861	0.0126945	0.00501171	0.0182575	0.070499	0.000559816	0.0187587	0.0433057	0.0277158	0.0433452	0.0452047	0.0596589	0.682727	0.317273	1.828785
8676	-90.09606	-120.1168	30.02074	0.00240705	0.00174036	0.00204332	0.00258852	0.00133637	0.0101906	0.0450295	0.0426788	0.00998466	0.0138369	0.0144956	0.01816	0.0296396	0.0451657	0.0174632	0.0474048	0.00122973	0.0169554	0.00474946	0.0204223	0.000164052	0.00644852	0.00881596	0.00674159	0.0215797	0.00401709	0.0114666	0.0105483	0.016299	0.2618793	1.738121	0.432856	0.664727	0.880376	1.13588	1.50438	2.31024	0.6054625	6.637107	0.00555127	0.00401373	0.00471243	0.00596979	0.00308201	0.0235021	0.10385	0.0984285	0.0230272	0.0319114	0.0334306	0.0418817	0.0683565	0.104164	0.0402746	0.109328	0.00283608	0.0391035	0.0109535	0.0470991	0.000378347	0.014872	0.0203319	0.0155479	0.0497684	0.00926445	0.0264449	0.0243272	0.0375898	0.86906	0.13094	0.4336026
8712	-96.07175	-126.7526	30.68088	0.0196134	0.0268822	0.0125509	0.0195339	0.00306591	0.043372	0.0059794	0.0706625	0.0355326	0.0213026	0.0284985	0.0260632	0.0469504	0.026422	0.0655355	0.0694817	0.0109159	0.0495715	0.00311777	0.0271274	0.00104198	0.0643962	0.0390733	0.0547208	0.0443439	0.0509266	0.0467194	0.113926	0.0639407	0.5456664	1.454334	0.33397	0.585748	0.846311	1.1816	1.70722	2.99428	0.7929935	2.665243	0.017973	0.0246339	0.0115012	0.0179002	0.00280949	0.0397446	0.00547931	0.0647526	0.0325608	0.019521	0.0261151	0.0238834	0.0430237	0.0242122	0.0600544	0.0636706	0.0100029	0.0454256	0.00285702	0.0248586	0.000954833	0.0590104	0.0358054	0.0501442	0.0406352	0.0466673	0.0428121	0.104398	0.058593	0.727167	0.272833	1.091268
8748	-92.14752	-120.6698	28.5223	0.00318602	0.0044252	0.00297989	0.00475709	0.00301492	0.00207577	0.00343299	0.0139954	0.00258352	0.00748894	0.00918827	0.00232309	0.00720309	0.00363472	0.0179193	0.0423349	0.00559555	0.00394903	0.000652626	0.00419012	0.000515543	0.00938024	0.00838006	0.00145483	0.0062025	0.00225883	0.00020651	0.00627973	0.00540649	0.2195866	1.780413	0.13471	0.37619	0.737114	1.35664	2.65823	7.42333	1.449484	8.108025	0.0172203	0.0239181	0.0161062	0.0257119	0.0162955	0.0112195	0.0185552	0.0756445	0.0139638	0.0404775	0.0496623	0.0125562	0.0389324	0.0196455	0.0968529	0.228818	0.0302438	0.0213443	0.00352742	0.0226474	0.00278649	0.0506999	0.0452939	0.00786332	0.0335243	0.0122089	0.00111618	0.0339417	0.0292219	0.890207	0.109793	0.1850151
8784	-94.45576	-125.9348	31.47903	0.0248174	0.00887868	0.00128982	0.0053396	0.0111185	0.00191409	0.0292064	0.0502611	0.0293178	0.0196151	0.00882048	0.00109731	0.0134384	0.0578628	0.0354321	0.0690223	0.0175001	0.0136281	0.00688173	0.0190337	0.0422979	0.0351767	0.00929823	0.0168901	0.0735296	0.0127037	0.00902816	0.0229735	0.00587538	0.8742205	1.12578	0.19081	0.445808	0.777214	1.28665	2.24312	5.2408	1.197745	1.287752	0.0380489	0.0136124	0.00197749	0.00818645	0.0170464	0.0029346	0.044778	0.0770581	0.0449488	0.0300731	0.0135232	0.00168235	0.0206031	0.0887127	0.054323	0.105822	0.0268304	0.0208941	0.0105508	0.0291816	0.0648494	0.0539315	0.0142556	0.0258952	0.112732	0.0194768	0.0138416	0.0352221	0.00900789	0.56289	0.43711	0.652249
8820	-90.81345	-123.3168	32.50339	0.00774682	0.0837326	0.00504515	0.0715446	0.00666167	0.0211278	0.00847996	0.157941	0.00181225	0.0371183	0.0159302	0.0274131	0.0234323	0.0466629	0.0181366	0.0961892	0.0415666	0.0190599	0.0226931	0.000247917	0.0576508	0.0333472	0.0583295	0.0393946	0.0354983	0.0376859	0.000504282	0.0332864	0.0327505	1.033882	0.9661178	0.767313	0.878822	0.960502	1.04112	1.13789	1.30325	0.1915122	0.9344564	0.00744178	0.0804356	0.0048465	0.0687275	0.00639936	0.0202959	0.00814606	0.151722	0.00174089	0.0356567	0.015303	0.0263337	0.0225096	0.0448255	0.0174225	0.0924017	0.0399298	0.0183094	0.0217995	0.000238155	0.0553807	0.0320341	0.0560327	0.0378434	0.0341005	0.036202	0.000484425	0.0319757	0.0314609	0.483059	0.516941	1.04099
8856	-85.96868	-116.2203	30.25158	0.00676796	0.00524943	0.0139171	0.0244623	0.00133741	0.0402571	0.0254555	0.0442511	0.0174798	0.0310249	0.0472884	0.069396	0.00300304	0.044042	0.0600862	0.231563	0.0158014	0.0631596	0.00773508	0.0164695	0.0140974	0.0480035	0.0805507	0.00547672	0.0605461	0.0121998	0.0265113	0.0382966	0.0329227	0.2972839	1.702716	0.757415	0.873275	0.958606	1.04318	1.14512	1.32028	0.2009004	5.727575	0.00622426	0.00482772	0.0127991	0.0224971	0.00122997	0.0370231	0.0234106	0.0406962	0.0160756	0.0285325	0.0434895	0.0638211	0.0027618	0.0405039	0.0552593	0.21296	0.014532	0.0580857	0.00711369	0.0151464	0.0129649	0.0441472	0.0740798	0.00503675	0.0556822	0.0112197	0.0243815	0.0352201	0.0302779	0.851358	0.148642	1.087351
8892	-92.28096	-123.8926	31.61166	0.0946204	0.000202391	0.00577488	0.0211934	0.00239818	0.00420834	0.0487657	0.0389151	0.00895426	0.0263283	0.0109736	0.0384553	0.0573633	0.0261304	0.132407	0.153501	0.169941	0.00483764	0.112127	0.0114048	0.01332	0.0459884	0.040323	0.0865467	0.0662981	0.032728	0.00611035	0.0119691	0.0507194	0.750898	1.249102	0.811456	0.903126	0.968711	1.0323	1.10727	1.23235	0.1510677	1.663478	0.0715464	0.000153037	0.00436663	0.0160252	0.00181336	0.0031821	0.0368737	0.0294253	0.00677068	0.0199079	0.00829762	0.0290776	0.0433748	0.0197583	0.100118	0.116068	0.128499	0.00365794	0.0847837	0.00862365	0.0100718	0.0347737	0.0304899	0.0654415	0.0501307	0.024747	0.00462028	0.00905034	0.0383511	0.624551	0.375449	1.322504
8928	-90.89935	-120.6294	29.73001	0.00976105	0.0352992	0.0126475	0.00541354	0.00920348	0.0551846	0.0606837	0.101397	0.00244798	0.0538408	0.0180488	0.0066846	0.0394857	0.0984466	0.0792164	0.219985	0.0327558	0.0406533	0.0344558	0.00232463	0.05441	0.0428476	0.0444171	0.0181202	0.00759137	0.013483	0.00230215	0.0567684	0.0285446	0.2522276	1.747772	0.630578	0.798605	0.932244	1.07268	1.25218	1.58585	0.3334203	6.929346	0.00822732	0.0297527	0.0106602	0.00456292	0.00775736	0.0465136	0.0511486	0.0854647	0.00206333	0.0453809	0.0152128	0.00563427	0.0332814	0.0829779	0.0667693	0.185419	0.0276089	0.0342655	0.0290418	0.00195937	0.0458607	0.0361151	0.0374379	0.015273	0.00639855	0.0113644	0.00194042	0.0478485	0.0240594	0.873886	0.126114	1.186419
8964	-100.4282	-129.7631	29.33492	0.00596358	0.00171884	0.00456559	0.000898173	0.0339908	0.012396	0.00774524	0.0289258	0.00711025	0.00611219	0.0165728	0.00605387	0.0101252	0.0375985	0.0453394	0.04722	0.0211855	0.00563034	0.00877997	0.00220664	0.00138714	0.019148	0.00135105	0.0103441	0.00473929	0.00122947	0.00506631	0.0112478	0.0136514	0.2303162	1.769684	0.235021	0.4935	0.802253	1.24649	2.02634	4.25493	1.047061	7.683713	0.015764	0.00454355	0.0120686	0.00237422	0.0898506	0.0327674	0.0204736	0.0764619	0.0187951	0.0161569	0.0438082	0.0160027	0.0267648	0.0993872	0.119849	0.12482	0.0560014	0.0148831	0.0232088	0.005833	0.00366673	0.0506155	0.00357134	0.0273435	0.0125278	0.00324996	0.0133922	0.0297322	0.036086	0.884842	0.115158	0.3783033
9000	-96.58727	-123.5075	26.92019	0.00795006	0.00107907	0.00149543	0.00588966	0.00163905	0.0166413	0.0133378	0.0116339	0.00408581	0.00710212	0.0111967	0.020121	0.0340823	0.0203869	0.0141062	0.0677475	0.00892371	0.00858325	0.00587548	0.0318674	0.0399132	0.0174143	0.0705468	0.0145942	0.0219313	0.000461429	0.00851905	0.00288864	0.00526599	0.06687105	1.933129	0.171218	0.422863	0.764507	1.30803	2.36483	5.84051	1.276085	28.90831	0.0167271	0.00227039	0.00314641	0.012392	0.00344861	0.0350136	0.028063	0.0244779	0.00859664	0.014943	0.0235582	0.0423352	0.0717101	0.0428945	0.0296797	0.142542	0.0187757	0.0180594	0.0123622	0.0670497	0.0839784	0.0366401	0.148432	0.0307067	0.0461439	0.000970858	0.0179243	0.00607778	0.0110798	0.966564	0.0334355	0.4752794
9036	-96.86566	-127.1667	30.30104	0.0291433	0.00127889	0.00129244	0.00216835	0.0264956	0.0125729	0.0737457	0.050906	0.00396057	0.0912813	0.0570375	0.0106109	0.0319344	0.0013547	0.00751374	0.153103	0.014152	0.0298018	0.0251175	0.0380759	0.00333777	0.00113279	0.00450862	0.0118191	0.114064	0.0151844	0.00030467	0.0638589	0.0261468	0.4905733	1.509427	0.195661	0.4513	0.780188	1.28174	2.21582	5.11087	1.179593	3.076863	0.0323131	0.00141798	0.00143301	0.00240419	0.0293774	0.0139404	0.0817667	0.0564428	0.00439135	0.10121	0.0632413	0.011765	0.0354077	0.00150204	0.00833098	0.169756	0.0156913	0.0330433	0.0278494	0.0422172	0.00370081	0.001256	0.00499901	0.0131046	0.12647	0.016836	0.000337807	0.0708045	0.0289906	0.754713	0.245287	0.9019038
9072	-92.12844	-122.1621	30.03364	0.00795447	0.00925583	0.0118418	0.00242634	0.0165364	0.0100327	0.0464166	0.0221812	0.0070879	0.0680254	0.00487757	0.0110597	0.0363296	0.0212396	0.02866	0.0390887	0.00416549	0.0113025	0.00934599	0.0310286	0.0409726	0.0067381	0.193582	0.00121243	0.0140058	0.0104889	0.0431254	0.0458954	0.00263023	0.3508471	1.649153	0.252204	0.510779	0.810913	1.23318	1.95779	3.96504	0.9960398	4.700488	0.0105009	0.0122188	0.0156326	0.00320306	0.02183	0.0132443	0.0612754	0.0292818	0.00935688	0.0898017	0.00643898	0.0146002	0.0479594	0.0280388	0.0378347	0.0516017	0.00549895	0.0149206	0.0123378	0.0409615	0.0540888	0.0088951	0.255551	0.00160056	0.0184894	0.0138467	0.0569307	0.0605875	0.00347222	0.824576	0.175424	0.7575068
9108	-88.42672	-118.7255	30.29881	0.0180931	0.00218341	0.00580452	0.00345215	0.0540167	0.00298473	0.0311909	0.103621	0.00423611	0.0121975	0.00444515	0.00670854	0.0215108	0.0126421	0.0134482	0.0861405	0.0178107	0.0108071	0.0289702	0.00208711	0.0223256	0.000125247	0.0328353	0.00219298	0.0400483	0.0161913	0.0185787	0.00222553	0.00746738	0.2631601	1.73684	0.631342	0.799077	0.932415	1.07248	1.25144	1.58393	0.3325447	6.599937	0.0309633	0.00373653	0.00993344	0.00590777	0.0924403	0.00510785	0.0533778	0.17733	0.00724937	0.0208739	0.00760712	0.0114805	0.0368121	0.0216347	0.0230143	0.147415	0.03048	0.0184946	0.0495775	0.00357173	0.0382064	0.000214339	0.0561921	0.00375291	0.0685359	0.0277087	0.0317943	0.00380861	0.0127791	0.86842	0.13158	0.5843412
9144	-92.40045	-122.0252	29.62474	0.029187	0.108339	0.0155527	0.0363355	0.0124126	0.0139904	0.110188	0.0727694	0.0459577	0.0914308	0.0523844	0.000465977	0.137598	0.0951267	0.0549765	0.366994	0.0847694	0.0438247	0.0610238	0.00061839	0.0241419	0.0316266	0.0175235	0.0185872	0.0860926	0.0382043	0.0282694	0.0532262	0.0542558	0.3212342	1.678766	0.923624	0.961993	0.987984	1.01216	1.03951	1.08269	0.05744782	5.225987	0.0163433	0.0606643	0.00870876	0.0203461	0.00695043	0.00783395	0.0616996	0.0407473	0.0257341	0.0511967	0.0293327	0.000260924	0.0770481	0.0532662	0.0307841	0.205498	0.0474666	0.0245397	0.0341703	0.000346268	0.0135183	0.0177093	0.00981231	0.0104079	0.0482076	0.0213925	0.0158295	0.029804	0.0303806	0.839383	0.160617	1.785872
9180	-94.61505	-125.5726	30.95753	0.0593689	0.0167897	0.00694511	0.00443162	0.00636266	0.00834563	0.0123621	0.0134854	0.000983001	0.0139267	0.0637906	0.0126118	0.0608387	0.046631	0.0394622	0.113401	0.0227836	0.00385515	0.015177	0.0507737	0.0434848	0.0269529	0.0222281	0.0320008	0.00773952	0.0222305	0.02648	0.0199911	0.0125671	0.4282901	1.57171	0.584927	0.769866	0.921645	1.08502	1.29893	1.70961	0.3877587	3.669732	0.0755329	0.021361	0.00883601	0.00563819	0.00809498	0.0106178	0.0157278	0.0171569	0.00125064	0.0177184	0.0811584	0.0160456	0.0774029	0.059327	0.0502064	0.144276	0.0289867	0.00490477	0.0193092	0.0645976	0.0553242	0.0342912	0.02828	0.0407134	0.00984671	0.0282831	0.0336896	0.025434	0.0159887	0.785855	0.214145	0.7860006
9216	-91.444	-122.6453	31.2013	0.0172072	0.00845631	0.012419	0.0277886	0.00234871	0.0262635	0.0452822	0.0808948	0.00840233	0.0826444	0.0484737	0.00509508	0.0489277	0.0238422	0.0439074	0.149073	0.0228579	0.000103617	0.0410521	0.0404936	0.0214375	0.0141877	0.0575103	0.0626778	0.0893929	0.0307312	0.0765942	0.0160605	0.00428404	0.6031991	1.396801	0.554436	0.750025	0.914168	1.09389	1.33329	1.80363	0.4264683	2.315655	0.0155242	0.00762922	0.0112044	0.0250707	0.00211899	0.0236947	0.0408533	0.0729827	0.00758053	0.0745613	0.0437327	0.00459675	0.0441422	0.0215103	0.0396129	0.134493	0.0206223	9.34829e-05	0.0370369	0.0365331	0.0193407	0.0128	0.0518854	0.0565475	0.0806497	0.0277254	0.0691027	0.0144897	0.00386503	0.6984	0.3016	1.10841
9252	-93.44522	-124.5754	31.13015	0.0223698	4.82923e-05	0.00947165	0.00262462	0.00411657	0.0198729	0.0460333	0.0818381	0.0275801	0.0214725	0.0255837	0.0283317	0.0238923	0.0285832	0.0259673	0.055126	0.0100605	0.0018823	0.00234935	0.00995588	0.0254948	0.0235784	0.00364661	0.00496897	0.0300956	0.0263119	0.0074831	0.0438985	0.00110178	0.5606366	1.439363	0.344921	0.595038	0.850476	1.17581	1.68057	2.89922	0.7696638	2.567373	0.0364484	7.86853e-05	0.0154327	0.00427643	0.00670736	0.0323801	0.0750046	0.133343	0.0449378	0.0349863	0.041685	0.0461624	0.0389291	0.0465721	0.0423099	0.0898199	0.0163921	0.00306694	0.00382792	0.0162217	0.04154	0.0384175	0.00594162	0.00809621	0.0490364	0.0428714	0.0121926	0.0715263	0.00179518	0.719682	0.280318	0.6137397
9288	-95.36363	-125.9502	30.58653	0.033686	0.00140924	0.0633857	0.00942325	0.0258322	0.0297023	0.149902	0.0475283	0.0183138	0.0452512	0.0575683	0.0433771	0.151942	0.126016	0.011659	0.137734	0.0463746	0.142265	0.0358374	0.00296323	0.0907217	0.0809616	0.0175707	0.0435699	0.0767919	0.0314619	0.105203	0.0283416	0.000168795	0.6324613	1.367539	0.550716	0.747566	0.913232	1.09501	1.33767	1.81582	0.4313368	2.162249	0.0203545	0.000851526	0.0383004	0.00569394	0.015609	0.0179474	0.0905771	0.0287187	0.011066	0.0273427	0.0347853	0.0262104	0.0918102	0.0761445	0.00704487	0.0832248	0.0280216	0.0859626	0.0216545	0.00179051	0.054818	0.0489205	0.010617	0.0263268	0.046401	0.0190107	0.0635683	0.0171252	0.000101993	0.683769	0.316231	1.654962
9324	-94.09377	-123.4333	29.33958	0.00475613	6.51013e-05	0.0414414	0.0122324	1.24972e-05	0.00921804	0.0372679	0.104485	0.0124206	0.0139817	0.0259717	0.00965186	0.0297999	0.0594511	0.0801618	0.0847269	0.0151008	0.00467256	0.04215	0.00959083	0.0033519	0.00696104	0.0151806	0.0269004	0.0223591	0.00794854	0.0385516	0.0474857	0.0459489	0.1738932	1.826107	0.532927	0.73569	0.908681	1.1005	1.35927	1.87643	0.4550789	10.50131	0.00585842	8.01892e-05	0.051046	0.0150674	1.53936e-05	0.0113544	0.0459052	0.1287	0.0152992	0.0172221	0.0319909	0.0118888	0.0367063	0.0732295	0.0987402	0.104363	0.0186006	0.00575548	0.0519188	0.0118136	0.00412874	0.00857434	0.0186988	0.0331348	0.027541	0.0097907	0.0474864	0.0584911	0.056598	0.913053	0.0869466	0.8118455
